"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","trapHours","nightOrDay","eventID","sampleID","samplingProtocolVersion","sampleTiming","fanStatus","catchCupStatus","dryIceStatus","sampleCondition","targetTaxaPresent","recordedBy","dataQF","subsampleID","scalar","totalAbundance","speciesRichness","date","wssTempTripleMean","wssTempTripleMinimum","wssTempTripleMaximum","wssPrecipTotal","wssWindSpeedMean","wssWindSpeedMinimum","wssWindSpeedMaximum","wssRHMean","wssRHMinimum","wssRHMaximum","wssRHVariance","wssRHStdErMean","wssDewTempMean","wssDewTempMinimum","wssDewTempMaximum"
"81874abc-37e9-4767-ad23-835bcc873af3","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-05-17T22:35Z","2017-05-18T10:47Z",12.2,"night","HARV.2017.21","HARV_075.20170518.0647","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",,"HARV_075.20170518.0647.S.01",1,51,3,2017-05-18,,,,,,,,,,,,,,,
"9b37b266-1095-46c6-b87e-2f083b980106","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-05-17T23:00Z","2017-05-18T10:23Z",11.4,"night","HARV.2017.21","HARV_073.20170518.0623","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","Pes0SJTi6mB/L3kaeuPRUby8XD59hvb8",,"HARV_073.20170518.0623.S.01",1,13,2,2017-05-18,,,,,,,,,,,,,,,
"6327377b-0c17-4a09-be42-0db9414e1393","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-05-30T21:28Z","2017-05-31T10:22Z",12.9,"night","HARV.2017.23","HARV_075.20170531.0622","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_075.20170531.0622.S.01",1,60,8,2017-05-31,,,,4.82,,,,,,,,,,,
"449600b7-1d63-4a10-83c6-c0561229c09b","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-05-30T21:33Z","2017-05-31T10:29Z",12.9,"night","HARV.2017.23","HARV_079.20170531.0629","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_079.20170531.0629.S.01",1,164,6,2017-05-31,,,,4.82,,,,,,,,,,,
"0ef24124-7934-4cd5-9ac9-ff9d166411ca","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-05-30T21:42Z","2017-05-31T10:52Z",13.2,"night","HARV.2017.23","HARV_076.20170531.0652","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_076.20170531.0652.S.01",1,61,4,2017-05-31,,,,4.82,,,,,,,,,,,
"99abcfa3-9eb3-4b43-9c99-58de1fd8a50d","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-05-30T21:49Z","2017-05-31T10:42Z",12.9,"night","HARV.2017.23","HARV_081.20170531.0642","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_081.20170531.0642.S.01",1,62,2,2017-05-31,,,,4.82,,,,,,,,,,,
"c0392474-cb1a-4f87-ad52-b6cfcab87295","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-05-30T22:04Z","2017-05-31T11:01Z",13,"night","HARV.2017.23","HARV_080.20170531.0701","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_080.20170531.0701.S.01",1,81,1,2017-05-31,,,,4.82,,,,,,,,,,,
"1820d41b-3503-4105-96ea-b6a909b214e1","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-05-30T22:19Z","2017-05-31T11:12Z",12.9,"night","HARV.2017.23","HARV_078.20170531.0712","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_078.20170531.0712.S.01",1,75,5,2017-05-31,,,,4.82,,,,,,,,,,,
"3d72f9c4-ca42-4bf7-9bf6-c43c8d619553","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-05-30T22:35Z","2017-05-31T11:25Z",12.8,"night","HARV.2017.23","HARV_074.20170531.0725","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_074.20170531.0725.S.01",1,35,5,2017-05-31,,,,4.82,,,,,,,,,,,
"d8f9fc17-b3a2-4fb8-b6f2-92bd8cb963de","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-05-30T22:59Z","2017-05-31T11:47Z",12.8,"night","HARV.2017.23","HARV_082.20170531.0747","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_082.20170531.0747.S.01",1,57,6,2017-05-31,,,,4.82,,,,,,,,,,,
"2abb9ba0-6f3c-49c3-b1bb-01fa5da7f744","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-05-30T23:29Z","2017-05-31T12:10Z",12.7,"night","HARV.2017.23","HARV_077.20170531.0810","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_077.20170531.0810.S.01",1,45,6,2017-05-31,,,,4.82,,,,,,,,,,,
"b7e90b92-1a34-425d-b80f-06bcaeaa48a6","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-05-30T23:56Z","2017-05-31T09:54Z",10,"night","HARV.2017.23","HARV_073.20170531.0554","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_073.20170531.0554.S.01",1,109,4,2017-05-31,,,,4.82,,,,,,,,,,,
"c68c9fe0-2f57-462d-bfa8-0cc96f6c26f2","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-05-31T09:48Z","2017-05-31T20:32Z",10.7,"day","HARV.2017.23","HARV_073.20170531.1632","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_073.20170531.1632.S.01",1,61,2,2017-05-31,,,,4.82,,,,,,,,,,,
"52916fa4-b972-465e-b0e8-bae16da1220d","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-05-31T10:23Z","2017-05-31T22:50Z",12.5,"day","HARV.2017.23","HARV_075.20170531.1850","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_075.20170531.1850.S.01",1,48,6,2017-05-31,,,,4.82,,,,,,,,,,,
"a67ba8c2-c92d-4a09-80fb-ab90d03ea910","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-05-31T10:30Z","2017-05-31T22:43Z",12.2,"day","HARV.2017.23","HARV_079.20170531.1843","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_079.20170531.1843.S.01",1,25,4,2017-05-31,,,,4.82,,,,,,,,,,,
"0eda773c-d2e6-42e7-aef2-1bdc37fe9604","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-05-31T10:46Z","2017-05-31T22:31Z",11.8,"day","HARV.2017.23","HARV_081.20170531.1831","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_081.20170531.1831.S.01",1,69,4,2017-05-31,,,,4.82,,,,,,,,,,,
"4f7b6d23-6105-4a52-b49d-e0b0dd5ca274","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-05-31T10:53Z","2017-05-31T22:24Z",11.5,"day","HARV.2017.23","HARV_076.20170531.1824","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_076.20170531.1824.S.01",1,25,2,2017-05-31,,,,4.82,,,,,,,,,,,
"9895de99-56dd-4371-af92-c838078ea8d4","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-05-31T11:05Z","2017-05-31T22:16Z",11.2,"day","HARV.2017.23","HARV_080.20170531.1816","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_080.20170531.1816.S.01",1,18,4,2017-05-31,,,,4.82,,,,,,,,,,,
"fbabcfd2-defd-4288-8b31-a22d80bf8d6d","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-05-31T11:15Z","2017-05-31T22:09Z",10.9,"day","HARV.2017.23","HARV_078.20170531.1809","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_078.20170531.1809.S.01",1,22,2,2017-05-31,,,,4.82,,,,,,,,,,,
"dfb10bd5-7789-42cc-a7c6-ef82fe065ed4","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-05-31T11:24Z","2017-05-31T21:44Z",10.3,"day","HARV.2017.23","HARV_074.20170531.1744","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_074.20170531.1744.S.01",1,32,3,2017-05-31,,,,4.82,,,,,,,,,,,
"100479f9-a25d-443b-a967-c129e92eed04","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-05-31T11:47Z","2017-05-31T21:25Z",9.6,"day","HARV.2017.23","HARV_082.20170531.1725","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_082.20170531.1725.S.01",1,17,4,2017-05-31,,,,4.82,,,,,,,,,,,
"6ae2ea7f-d1a8-43f4-94ce-993d42d5f20f","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-05-31T12:10Z","2017-05-31T21:56Z",9.8,"day","HARV.2017.23","HARV_077.20170531.1756","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_077.20170531.1756.S.01",1,32,5,2017-05-31,,,,4.82,,,,,,,,,,,
"fd7ec293-6caf-4e53-bc82-7d8befe4da13","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-05-31T21:27Z","2017-06-01T11:55Z",14.5,"night","HARV.2017.23","HARV_082.20170601.0755","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_082.20170601.0755.S.01",1,80,6,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"d4f1a76b-108d-4706-8b3b-c5a0b2bbb725","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-05-31T21:47Z","2017-06-01T11:35Z",13.8,"night","HARV.2017.23","HARV_074.20170601.0735","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_074.20170601.0735.S.01",1,72,5,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"0de2e471-af6f-4e71-be13-6e9da854ff73","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-05-31T22:00Z","2017-06-01T12:13Z",14.2,"night","HARV.2017.23","HARV_077.20170601.0813","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_077.20170601.0813.S.01",1,22,6,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"c38cb4ae-e19d-42ba-bfff-7ec7bd16fd26","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-05-31T22:10Z","2017-06-01T11:21Z",13.2,"night","HARV.2017.23","HARV_078.20170601.0721","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_078.20170601.0721.S.01",1,64,4,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"2c7e657c-c579-488c-ab6a-11d81ee3e3c7","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-05-31T22:19Z","2017-06-01T11:09Z",12.8,"night","HARV.2017.23","HARV_080.20170601.0709","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_080.20170601.0709.S.01",1,17,4,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"1abb76de-1f37-42ed-b706-ab42fa184c5b","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-05-31T22:27Z","2017-06-01T10:45Z",12.3,"night","HARV.2017.23","HARV_076.20170601.0645","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_076.20170601.0645.S.01",1,62,3,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
"2f916f56-aeb3-4ef5-9b90-bf54e83c19a3","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-05-31T22:35Z","2017-06-01T10:55Z",12.3,"night","HARV.2017.23","HARV_081.20170601.0655","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","YsQRNf3o1m+XRfINiKJP3KR+B/+BD58arPkIK33NF6E=",,"HARV_081.20170601.0655.S.01",1,55,4,2017-06-01,,,,0.98,,,,70.22,32.3,98.73,558.74,0.08,9.241,3.57,13.92
