"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","TFPrecipBulk","TFPrecipExpUncert","TFPrecipRangeQF","TFPrecipSciRvwQF"
"D01","HARV",3,0,"2017-02-28T20:40:00Z","2017-02-28T20:41:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:41:00Z","2017-02-28T20:42:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:42:00Z","2017-02-28T20:43:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:43:00Z","2017-02-28T20:44:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:44:00Z","2017-02-28T20:45:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:45:00Z","2017-02-28T20:46:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:46:00Z","2017-02-28T20:47:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:47:00Z","2017-02-28T20:48:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:48:00Z","2017-02-28T20:49:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:49:00Z","2017-02-28T20:50:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:50:00Z","2017-02-28T20:51:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:51:00Z","2017-02-28T20:52:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:52:00Z","2017-02-28T20:53:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:53:00Z","2017-02-28T20:54:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:54:00Z","2017-02-28T20:55:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:55:00Z","2017-02-28T20:56:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:56:00Z","2017-02-28T20:57:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:57:00Z","2017-02-28T20:58:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:58:00Z","2017-02-28T20:59:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T20:59:00Z","2017-02-28T21:00:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:00:00Z","2017-02-28T21:01:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:01:00Z","2017-02-28T21:02:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:02:00Z","2017-02-28T21:03:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:03:00Z","2017-02-28T21:04:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:04:00Z","2017-02-28T21:05:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:05:00Z","2017-02-28T21:06:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:06:00Z","2017-02-28T21:07:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:07:00Z","2017-02-28T21:08:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:08:00Z","2017-02-28T21:09:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:09:00Z","2017-02-28T21:10:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:10:00Z","2017-02-28T21:11:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:11:00Z","2017-02-28T21:12:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:12:00Z","2017-02-28T21:13:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:13:00Z","2017-02-28T21:14:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:14:00Z","2017-02-28T21:15:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:15:00Z","2017-02-28T21:16:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:16:00Z","2017-02-28T21:17:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:17:00Z","2017-02-28T21:18:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:18:00Z","2017-02-28T21:19:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:19:00Z","2017-02-28T21:20:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:20:00Z","2017-02-28T21:21:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:21:00Z","2017-02-28T21:22:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:22:00Z","2017-02-28T21:23:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:23:00Z","2017-02-28T21:24:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:24:00Z","2017-02-28T21:25:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:25:00Z","2017-02-28T21:26:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:26:00Z","2017-02-28T21:27:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:27:00Z","2017-02-28T21:28:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:28:00Z","2017-02-28T21:29:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:29:00Z","2017-02-28T21:30:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:30:00Z","2017-02-28T21:31:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:31:00Z","2017-02-28T21:32:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:32:00Z","2017-02-28T21:33:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:33:00Z","2017-02-28T21:34:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:34:00Z","2017-02-28T21:35:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:35:00Z","2017-02-28T21:36:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:36:00Z","2017-02-28T21:37:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:37:00Z","2017-02-28T21:38:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:38:00Z","2017-02-28T21:39:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:39:00Z","2017-02-28T21:40:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:40:00Z","2017-02-28T21:41:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:41:00Z","2017-02-28T21:42:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:42:00Z","2017-02-28T21:43:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:43:00Z","2017-02-28T21:44:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:44:00Z","2017-02-28T21:45:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:45:00Z","2017-02-28T21:46:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:46:00Z","2017-02-28T21:47:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:47:00Z","2017-02-28T21:48:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:48:00Z","2017-02-28T21:49:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:49:00Z","2017-02-28T21:50:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:50:00Z","2017-02-28T21:51:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:51:00Z","2017-02-28T21:52:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:52:00Z","2017-02-28T21:53:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:53:00Z","2017-02-28T21:54:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:54:00Z","2017-02-28T21:55:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:55:00Z","2017-02-28T21:56:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:56:00Z","2017-02-28T21:57:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:57:00Z","2017-02-28T21:58:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:58:00Z","2017-02-28T21:59:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T21:59:00Z","2017-02-28T22:00:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:00:00Z","2017-02-28T22:01:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:01:00Z","2017-02-28T22:02:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:02:00Z","2017-02-28T22:03:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:03:00Z","2017-02-28T22:04:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:04:00Z","2017-02-28T22:05:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:05:00Z","2017-02-28T22:06:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:06:00Z","2017-02-28T22:07:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:07:00Z","2017-02-28T22:08:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:08:00Z","2017-02-28T22:09:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:09:00Z","2017-02-28T22:10:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:10:00Z","2017-02-28T22:11:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:11:00Z","2017-02-28T22:12:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:12:00Z","2017-02-28T22:13:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:13:00Z","2017-02-28T22:14:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:14:00Z","2017-02-28T22:15:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:15:00Z","2017-02-28T22:16:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:16:00Z","2017-02-28T22:17:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:17:00Z","2017-02-28T22:18:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:18:00Z","2017-02-28T22:19:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:19:00Z","2017-02-28T22:20:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:20:00Z","2017-02-28T22:21:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:21:00Z","2017-02-28T22:22:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:22:00Z","2017-02-28T22:23:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:23:00Z","2017-02-28T22:24:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:24:00Z","2017-02-28T22:25:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:25:00Z","2017-02-28T22:26:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:26:00Z","2017-02-28T22:27:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:27:00Z","2017-02-28T22:28:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:28:00Z","2017-02-28T22:29:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:29:00Z","2017-02-28T22:30:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:30:00Z","2017-02-28T22:31:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:31:00Z","2017-02-28T22:32:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:32:00Z","2017-02-28T22:33:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:33:00Z","2017-02-28T22:34:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:34:00Z","2017-02-28T22:35:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:35:00Z","2017-02-28T22:36:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:36:00Z","2017-02-28T22:37:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:37:00Z","2017-02-28T22:38:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:38:00Z","2017-02-28T22:39:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:39:00Z","2017-02-28T22:40:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:40:00Z","2017-02-28T22:41:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:41:00Z","2017-02-28T22:42:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:42:00Z","2017-02-28T22:43:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:43:00Z","2017-02-28T22:44:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:44:00Z","2017-02-28T22:45:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:45:00Z","2017-02-28T22:46:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:46:00Z","2017-02-28T22:47:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:47:00Z","2017-02-28T22:48:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:48:00Z","2017-02-28T22:49:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:49:00Z","2017-02-28T22:50:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:50:00Z","2017-02-28T22:51:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:51:00Z","2017-02-28T22:52:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:52:00Z","2017-02-28T22:53:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:53:00Z","2017-02-28T22:54:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:54:00Z","2017-02-28T22:55:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:55:00Z","2017-02-28T22:56:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:56:00Z","2017-02-28T22:57:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:57:00Z","2017-02-28T22:58:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:58:00Z","2017-02-28T22:59:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T22:59:00Z","2017-02-28T23:00:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:00:00Z","2017-02-28T23:01:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:01:00Z","2017-02-28T23:02:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:02:00Z","2017-02-28T23:03:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:03:00Z","2017-02-28T23:04:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:04:00Z","2017-02-28T23:05:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:05:00Z","2017-02-28T23:06:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:06:00Z","2017-02-28T23:07:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:07:00Z","2017-02-28T23:08:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:08:00Z","2017-02-28T23:09:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:09:00Z","2017-02-28T23:10:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:10:00Z","2017-02-28T23:11:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:11:00Z","2017-02-28T23:12:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:12:00Z","2017-02-28T23:13:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:13:00Z","2017-02-28T23:14:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:14:00Z","2017-02-28T23:15:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:15:00Z","2017-02-28T23:16:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:16:00Z","2017-02-28T23:17:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:17:00Z","2017-02-28T23:18:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:18:00Z","2017-02-28T23:19:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:19:00Z","2017-02-28T23:20:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:20:00Z","2017-02-28T23:21:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:21:00Z","2017-02-28T23:22:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:22:00Z","2017-02-28T23:23:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:23:00Z","2017-02-28T23:24:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:24:00Z","2017-02-28T23:25:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:25:00Z","2017-02-28T23:26:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:26:00Z","2017-02-28T23:27:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:27:00Z","2017-02-28T23:28:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:28:00Z","2017-02-28T23:29:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:29:00Z","2017-02-28T23:30:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:30:00Z","2017-02-28T23:31:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:31:00Z","2017-02-28T23:32:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:32:00Z","2017-02-28T23:33:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:33:00Z","2017-02-28T23:34:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:34:00Z","2017-02-28T23:35:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:35:00Z","2017-02-28T23:36:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:36:00Z","2017-02-28T23:37:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:37:00Z","2017-02-28T23:38:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:38:00Z","2017-02-28T23:39:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:39:00Z","2017-02-28T23:40:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:40:00Z","2017-02-28T23:41:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:41:00Z","2017-02-28T23:42:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:42:00Z","2017-02-28T23:43:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:43:00Z","2017-02-28T23:44:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:44:00Z","2017-02-28T23:45:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:45:00Z","2017-02-28T23:46:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:46:00Z","2017-02-28T23:47:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:47:00Z","2017-02-28T23:48:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:48:00Z","2017-02-28T23:49:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:49:00Z","2017-02-28T23:50:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:50:00Z","2017-02-28T23:51:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:51:00Z","2017-02-28T23:52:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:52:00Z","2017-02-28T23:53:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:53:00Z","2017-02-28T23:54:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:54:00Z","2017-02-28T23:55:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:55:00Z","2017-02-28T23:56:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:56:00Z","2017-02-28T23:57:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:57:00Z","2017-02-28T23:58:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:58:00Z","2017-02-28T23:59:00Z",0,0,0,1
"D01","HARV",3,0,"2017-02-28T23:59:00Z","2017-03-01T00:00:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:00:00Z","2017-02-26T00:01:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:01:00Z","2017-02-26T00:02:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:02:00Z","2017-02-26T00:03:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:03:00Z","2017-02-26T00:04:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:04:00Z","2017-02-26T00:05:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:05:00Z","2017-02-26T00:06:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:06:00Z","2017-02-26T00:07:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:07:00Z","2017-02-26T00:08:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:08:00Z","2017-02-26T00:09:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:09:00Z","2017-02-26T00:10:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:10:00Z","2017-02-26T00:11:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:11:00Z","2017-02-26T00:12:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:12:00Z","2017-02-26T00:13:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:13:00Z","2017-02-26T00:14:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:14:00Z","2017-02-26T00:15:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:15:00Z","2017-02-26T00:16:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:16:00Z","2017-02-26T00:17:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:17:00Z","2017-02-26T00:18:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:18:00Z","2017-02-26T00:19:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:19:00Z","2017-02-26T00:20:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:20:00Z","2017-02-26T00:21:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:21:00Z","2017-02-26T00:22:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:22:00Z","2017-02-26T00:23:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:23:00Z","2017-02-26T00:24:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:24:00Z","2017-02-26T00:25:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:25:00Z","2017-02-26T00:26:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:26:00Z","2017-02-26T00:27:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:27:00Z","2017-02-26T00:28:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:28:00Z","2017-02-26T00:29:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:29:00Z","2017-02-26T00:30:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:30:00Z","2017-02-26T00:31:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:31:00Z","2017-02-26T00:32:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:32:00Z","2017-02-26T00:33:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:33:00Z","2017-02-26T00:34:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:34:00Z","2017-02-26T00:35:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:35:00Z","2017-02-26T00:36:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:36:00Z","2017-02-26T00:37:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:37:00Z","2017-02-26T00:38:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:38:00Z","2017-02-26T00:39:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:39:00Z","2017-02-26T00:40:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:40:00Z","2017-02-26T00:41:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:41:00Z","2017-02-26T00:42:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:42:00Z","2017-02-26T00:43:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:43:00Z","2017-02-26T00:44:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:44:00Z","2017-02-26T00:45:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:45:00Z","2017-02-26T00:46:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:46:00Z","2017-02-26T00:47:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:47:00Z","2017-02-26T00:48:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:48:00Z","2017-02-26T00:49:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:49:00Z","2017-02-26T00:50:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:50:00Z","2017-02-26T00:51:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:51:00Z","2017-02-26T00:52:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:52:00Z","2017-02-26T00:53:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:53:00Z","2017-02-26T00:54:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:54:00Z","2017-02-26T00:55:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:55:00Z","2017-02-26T00:56:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:56:00Z","2017-02-26T00:57:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:57:00Z","2017-02-26T00:58:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:58:00Z","2017-02-26T00:59:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T00:59:00Z","2017-02-26T01:00:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:00:00Z","2017-02-26T01:01:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:01:00Z","2017-02-26T01:02:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:02:00Z","2017-02-26T01:03:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:03:00Z","2017-02-26T01:04:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:04:00Z","2017-02-26T01:05:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:05:00Z","2017-02-26T01:06:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:06:00Z","2017-02-26T01:07:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:07:00Z","2017-02-26T01:08:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:08:00Z","2017-02-26T01:09:00Z",0.065,0.004,0,1
"D01","HARV",4,0,"2017-02-26T01:09:00Z","2017-02-26T01:10:00Z",0.065,0.004,0,1
"D01","HARV",4,0,"2017-02-26T01:10:00Z","2017-02-26T01:11:00Z",0,0,0,1
"D01","HARV",4,0,"2017-02-26T01:11:00Z","2017-02-26T01:12:00Z",0.065,0.004,0,1
